%time,field.header.seq,field.header.stamp,field.position0,field.position1,field.position2,field.position3,field.position4,field.position5,field.velocity0,field.velocity1,field.velocity2,field.velocity3,field.velocity4,field.velocity5,field.effort0,field.effort1,field.effort2,field.effort3,field.effort4,field.effort5
1.48655910741935E+018,1463,1.48655910741924E+018,-1.9865037181,-1.9865037181,-1.9865037181,-1.9865037181,-1.9865037181,-1.9865037181,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910742035E+018,1464,1.48655910742025E+018,-1.987222621,-1.987222621,-1.987222621,-1.987222621,-1.987222621,-1.987222621,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910742134E+018,1465,1.48655910742125E+018,-1.9879219109,-1.9879219109,-1.9879219109,-1.9879219109,-1.9879219109,-1.9879219109,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910742235E+018,1466,1.48655910742225E+018,-1.9886015808,-1.9886015808,-1.9886015808,-1.9886015808,-1.9886015808,-1.9886015808,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910742332E+018,1467,1.48655910742325E+018,-1.989261624,-1.989261624,-1.989261624,-1.989261624,-1.989261624,-1.989261624,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910742435E+018,1468,1.48655910742425E+018,-1.989902034,-1.989902034,-1.989902034,-1.989902034,-1.989902034,-1.989902034,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910742535E+018,1469,1.48655910742525E+018,-1.9905228044,-1.9905228044,-1.9905228044,-1.9905228044,-1.9905228044,-1.9905228044,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910742635E+018,1470,1.48655910742625E+018,-1.9911239292,-1.9911239292,-1.9911239292,-1.9911239292,-1.9911239292,-1.9911239292,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910742735E+018,1471,1.48655910742725E+018,-1.9917054024,-1.9917054024,-1.9917054024,-1.9917054024,-1.9917054024,-1.9917054024,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910742835E+018,1472,1.48655910742825E+018,-1.9922672183,-1.9922672183,-1.9922672183,-1.9922672183,-1.9922672183,-1.9922672183,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910742935E+018,1473,1.48655910742925E+018,-1.9928093713,-1.9928093713,-1.9928093713,-1.9928093713,-1.9928093713,-1.9928093713,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910743035E+018,1474,1.48655910743025E+018,-1.9933318561,-1.9933318561,-1.9933318561,-1.9933318561,-1.9933318561,-1.9933318561,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910743134E+018,1475,1.48655910743124E+018,-1.9938346675,-1.9938346675,-1.9938346675,-1.9938346675,-1.9938346675,-1.9938346675,0,0,0,0,0,0,0,0,0,0,0,0
1.4865591074324E+018,1476,1.48655910743225E+018,-1.9943178005,-1.9943178005,-1.9943178005,-1.9943178005,-1.9943178005,-1.9943178005,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910743336E+018,1477,1.48655910743325E+018,-1.9947812505,-1.9947812505,-1.9947812505,-1.9947812505,-1.9947812505,-1.9947812505,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910743435E+018,1478,1.48655910743424E+018,-1.9952250127,-1.9952250127,-1.9952250127,-1.9952250127,-1.9952250127,-1.9952250127,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910743535E+018,1479,1.48655910743524E+018,-1.9956490829,-1.9956490829,-1.9956490829,-1.9956490829,-1.9956490829,-1.9956490829,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910743636E+018,1480,1.48655910743625E+018,-1.9960534569,-1.9960534569,-1.9960534569,-1.9960534569,-1.9960534569,-1.9960534569,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910743735E+018,1481,1.48655910743725E+018,-1.9964381306,-1.9964381306,-1.9964381306,-1.9964381306,-1.9964381306,-1.9964381306,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910743835E+018,1482,1.48655910743824E+018,-1.9968031002,-1.9968031002,-1.9968031002,-1.9968031002,-1.9968031002,-1.9968031002,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910743935E+018,1483,1.48655910743925E+018,-1.9971483622,-1.9971483622,-1.9971483622,-1.9971483622,-1.9971483622,-1.9971483622,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910744034E+018,1484,1.48655910744025E+018,-1.9974739132,-1.9974739132,-1.9974739132,-1.9974739132,-1.9974739132,-1.9974739132,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910744127E+018,1485,1.4865591074412E+018,-1.9977797499,-1.9977797499,-1.9977797499,-1.9977797499,-1.9977797499,-1.9977797499,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910744234E+018,1486,1.48655910744226E+018,-1.9980658694,-1.9980658694,-1.9980658694,-1.9980658694,-1.9980658694,-1.9980658694,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910744337E+018,1487,1.48655910744326E+018,-1.9983322687,-1.9983322687,-1.9983322687,-1.9983322687,-1.9983322687,-1.9983322687,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910744429E+018,1488,1.48655910744422E+018,-1.9985789453,-1.9985789453,-1.9985789453,-1.9985789453,-1.9985789453,-1.9985789453,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910744531E+018,1489,1.48655910744525E+018,-1.9988058967,-1.9988058967,-1.9988058967,-1.9988058967,-1.9988058967,-1.9988058967,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910744631E+018,1490,1.48655910744625E+018,-1.9990131207,-1.9990131207,-1.9990131207,-1.9990131207,-1.9990131207,-1.9990131207,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910744731E+018,1491,1.48655910744725E+018,-1.9992006153,-1.9992006153,-1.9992006153,-1.9992006153,-1.9992006153,-1.9992006153,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910744832E+018,1492,1.48655910744822E+018,-1.9993683786,-1.9993683786,-1.9993683786,-1.9993683786,-1.9993683786,-1.9993683786,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910744935E+018,1493,1.48655910744926E+018,-1.9995164089,-1.9995164089,-1.9995164089,-1.9995164089,-1.9995164089,-1.9995164089,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910745033E+018,1494,1.48655910745025E+018,-1.9996447048,-1.9996447048,-1.9996447048,-1.9996447048,-1.9996447048,-1.9996447048,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910745132E+018,1495,1.48655910745125E+018,-1.999753265,-1.999753265,-1.999753265,-1.999753265,-1.999753265,-1.999753265,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910745231E+018,1496,1.48655910745225E+018,-1.9998420884,-1.9998420884,-1.9998420884,-1.9998420884,-1.9998420884,-1.9998420884,0,0,0,0,0,0,0,0,0,0,0,0
1.4865591074533E+018,1497,1.48655910745324E+018,-1.9999111742,-1.9999111742,-1.9999111742,-1.9999111742,-1.9999111742,-1.9999111742,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910745428E+018,1498,1.48655910745422E+018,-1.9999605217,-1.9999605217,-1.9999605217,-1.9999605217,-1.9999605217,-1.9999605217,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910745531E+018,1499,1.48655910745524E+018,-1.9999901304,-1.9999901304,-1.9999901304,-1.9999901304,-1.9999901304,-1.9999901304,0,0,0,0,0,0,0,0,0,0,0,0
1.4865591074563E+018,1500,1.48655910745624E+018,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910745738E+018,1501,1.48655910745723E+018,-1.9999901304,-1.9999901304,-1.9999901304,-1.9999901304,-1.9999901304,-1.9999901304,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910745838E+018,1502,1.48655910745825E+018,-1.9999605217,-1.9999605217,-1.9999605217,-1.9999605217,-1.9999605217,-1.9999605217,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910745938E+018,1503,1.48655910745925E+018,-1.9999111742,-1.9999111742,-1.9999111742,-1.9999111742,-1.9999111742,-1.9999111742,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910746036E+018,1504,1.48655910746025E+018,-1.9998420884,-1.9998420884,-1.9998420884,-1.9998420884,-1.9998420884,-1.9998420884,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910746136E+018,1505,1.48655910746125E+018,-1.999753265,-1.999753265,-1.999753265,-1.999753265,-1.999753265,-1.999753265,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910746236E+018,1506,1.48655910746225E+018,-1.9996447048,-1.9996447048,-1.9996447048,-1.9996447048,-1.9996447048,-1.9996447048,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910746335E+018,1507,1.48655910746324E+018,-1.9995164089,-1.9995164089,-1.9995164089,-1.9995164089,-1.9995164089,-1.9995164089,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910746434E+018,1508,1.48655910746424E+018,-1.9993683786,-1.9993683786,-1.9993683786,-1.9993683786,-1.9993683786,-1.9993683786,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910746534E+018,1509,1.48655910746524E+018,-1.9992006153,-1.9992006153,-1.9992006153,-1.9992006153,-1.9992006153,-1.9992006153,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910746637E+018,1510,1.48655910746625E+018,-1.9990131207,-1.9990131207,-1.9990131207,-1.9990131207,-1.9990131207,-1.9990131207,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910746736E+018,1511,1.48655910746725E+018,-1.9988058967,-1.9988058967,-1.9988058967,-1.9988058967,-1.9988058967,-1.9988058967,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910746836E+018,1512,1.48655910746825E+018,-1.9985789453,-1.9985789453,-1.9985789453,-1.9985789453,-1.9985789453,-1.9985789453,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910746934E+018,1513,1.48655910746925E+018,-1.9983322687,-1.9983322687,-1.9983322687,-1.9983322687,-1.9983322687,-1.9983322687,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910747036E+018,1514,1.48655910747025E+018,-1.9980658694,-1.9980658694,-1.9980658694,-1.9980658694,-1.9980658694,-1.9980658694,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910747135E+018,1515,1.48655910747125E+018,-1.9977797499,-1.9977797499,-1.9977797499,-1.9977797499,-1.9977797499,-1.9977797499,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910747234E+018,1516,1.48655910747225E+018,-1.9974739132,-1.9974739132,-1.9974739132,-1.9974739132,-1.9974739132,-1.9974739132,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910747339E+018,1517,1.48655910747326E+018,-1.9971483622,-1.9971483622,-1.9971483622,-1.9971483622,-1.9971483622,-1.9971483622,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910747439E+018,1518,1.48655910747425E+018,-1.9968031002,-1.9968031002,-1.9968031002,-1.9968031002,-1.9968031002,-1.9968031002,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910747538E+018,1519,1.48655910747525E+018,-1.9964381306,-1.9964381306,-1.9964381306,-1.9964381306,-1.9964381306,-1.9964381306,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910747637E+018,1520,1.48655910747625E+018,-1.9960534569,-1.9960534569,-1.9960534569,-1.9960534569,-1.9960534569,-1.9960534569,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910747739E+018,1521,1.48655910747725E+018,-1.9956490829,-1.9956490829,-1.9956490829,-1.9956490829,-1.9956490829,-1.9956490829,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910747836E+018,1522,1.48655910747825E+018,-1.9952250127,-1.9952250127,-1.9952250127,-1.9952250127,-1.9952250127,-1.9952250127,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910747938E+018,1523,1.48655910747925E+018,-1.9947812505,-1.9947812505,-1.9947812505,-1.9947812505,-1.9947812505,-1.9947812505,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910748036E+018,1524,1.48655910748025E+018,-1.9943178005,-1.9943178005,-1.9943178005,-1.9943178005,-1.9943178005,-1.9943178005,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910748136E+018,1525,1.48655910748125E+018,-1.9938346675,-1.9938346675,-1.9938346675,-1.9938346675,-1.9938346675,-1.9938346675,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910748238E+018,1526,1.48655910748225E+018,-1.9933318561,-1.9933318561,-1.9933318561,-1.9933318561,-1.9933318561,-1.9933318561,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910748342E+018,1527,1.48655910748325E+018,-1.9928093713,-1.9928093713,-1.9928093713,-1.9928093713,-1.9928093713,-1.9928093713,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910748435E+018,1528,1.48655910748422E+018,-1.9922672183,-1.9922672183,-1.9922672183,-1.9922672183,-1.9922672183,-1.9922672183,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910748538E+018,1529,1.48655910748525E+018,-1.9917054024,-1.9917054024,-1.9917054024,-1.9917054024,-1.9917054024,-1.9917054024,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910748637E+018,1530,1.48655910748625E+018,-1.9911239292,-1.9911239292,-1.9911239292,-1.9911239292,-1.9911239292,-1.9911239292,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910748738E+018,1531,1.48655910748725E+018,-1.9905228044,-1.9905228044,-1.9905228044,-1.9905228044,-1.9905228044,-1.9905228044,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910748835E+018,1532,1.48655910748825E+018,-1.989902034,-1.989902034,-1.989902034,-1.989902034,-1.989902034,-1.989902034,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910748938E+018,1533,1.48655910748925E+018,-1.989261624,-1.989261624,-1.989261624,-1.989261624,-1.989261624,-1.989261624,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910749038E+018,1534,1.48655910749025E+018,-1.9886015808,-1.9886015808,-1.9886015808,-1.9886015808,-1.9886015808,-1.9886015808,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910749138E+018,1535,1.48655910749125E+018,-1.9879219109,-1.9879219109,-1.9879219109,-1.9879219109,-1.9879219109,-1.9879219109,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910749236E+018,1536,1.48655910749225E+018,-1.987222621,-1.987222621,-1.987222621,-1.987222621,-1.987222621,-1.987222621,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910749336E+018,1537,1.48655910749325E+018,-1.9865037181,-1.9865037181,-1.9865037181,-1.9865037181,-1.9865037181,-1.9865037181,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910749436E+018,1538,1.48655910749425E+018,-1.9857652091,-1.9857652091,-1.9857652091,-1.9857652091,-1.9857652091,-1.9857652091,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910749538E+018,1539,1.48655910749525E+018,-1.9850071015,-1.9850071015,-1.9850071015,-1.9850071015,-1.9850071015,-1.9850071015,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910749636E+018,1540,1.48655910749625E+018,-1.9842294026,-1.9842294026,-1.9842294026,-1.9842294026,-1.9842294026,-1.9842294026,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910749736E+018,1541,1.48655910749725E+018,-1.9834321202,-1.9834321202,-1.9834321202,-1.9834321202,-1.9834321202,-1.9834321202,0,0,0,0,0,0,0,0,0,0,0,0
1.4865591074984E+018,1542,1.48655910749822E+018,-1.9826152621,-1.9826152621,-1.9826152621,-1.9826152621,-1.9826152621,-1.9826152621,0,0,0,0,0,0,0,0,0,0,0,0
1.4865591074994E+018,1543,1.48655910749924E+018,-1.9817788364,-1.9817788364,-1.9817788364,-1.9817788364,-1.9817788364,-1.9817788364,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910750039E+018,1544,1.48655910750025E+018,-1.9809228514,-1.9809228514,-1.9809228514,-1.9809228514,-1.9809228514,-1.9809228514,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910750138E+018,1545,1.48655910750125E+018,-1.9800473154,-1.9800473154,-1.9800473154,-1.9800473154,-1.9800473154,-1.9800473154,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910750236E+018,1546,1.48655910750225E+018,-1.9791522372,-1.9791522372,-1.9791522372,-1.9791522372,-1.9791522372,-1.9791522372,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910750337E+018,1547,1.48655910750325E+018,-1.9782376255,-1.9782376255,-1.9782376255,-1.9782376255,-1.9782376255,-1.9782376255,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910750436E+018,1548,1.48655910750425E+018,-1.9773034895,-1.9773034895,-1.9773034895,-1.9773034895,-1.9773034895,-1.9773034895,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910750542E+018,1549,1.48655910750525E+018,-1.9763498382,-1.9763498382,-1.9763498382,-1.9763498382,-1.9763498382,-1.9763498382,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910750637E+018,1550,1.48655910750625E+018,-1.9753766812,-1.9753766812,-1.9753766812,-1.9753766812,-1.9753766812,-1.9753766812,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910750738E+018,1551,1.48655910750725E+018,-1.974384028,-1.974384028,-1.974384028,-1.974384028,-1.974384028,-1.974384028,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910750841E+018,1552,1.48655910750826E+018,-1.9733718884,-1.9733718884,-1.9733718884,-1.9733718884,-1.9733718884,-1.9733718884,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910750939E+018,1553,1.48655910750925E+018,-1.9723402725,-1.9723402725,-1.9723402725,-1.9723402725,-1.9723402725,-1.9723402725,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910751038E+018,1554,1.48655910751025E+018,-1.9712891903,-1.9712891903,-1.9712891903,-1.9712891903,-1.9712891903,-1.9712891903,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910751137E+018,1555,1.48655910751125E+018,-1.9702186523,-1.9702186523,-1.9702186523,-1.9702186523,-1.9702186523,-1.9702186523,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910751236E+018,1556,1.48655910751225E+018,-1.9691286691,-1.9691286691,-1.9691286691,-1.9691286691,-1.9691286691,-1.9691286691,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910751336E+018,1557,1.48655910751325E+018,-1.9680192513,-1.9680192513,-1.9680192513,-1.9680192513,-1.9680192513,-1.9680192513,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910751437E+018,1558,1.48655910751425E+018,-1.96689041,-1.96689041,-1.96689041,-1.96689041,-1.96689041,-1.96689041,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910751538E+018,1559,1.48655910751525E+018,-1.9657421563,-1.9657421563,-1.9657421563,-1.9657421563,-1.9657421563,-1.9657421563,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910751637E+018,1560,1.48655910751625E+018,-1.9645745015,-1.9645745015,-1.9645745015,-1.9645745015,-1.9645745015,-1.9645745015,0,0,0,0,0,0,0,0,0,0,0,0
1.4865591075174E+018,1561,1.48655910751726E+018,-1.9633874571,-1.9633874571,-1.9633874571,-1.9633874571,-1.9633874571,-1.9633874571,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910751833E+018,1562,1.48655910751822E+018,-1.9621810349,-1.9621810349,-1.9621810349,-1.9621810349,-1.9621810349,-1.9621810349,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910751936E+018,1563,1.48655910751926E+018,-1.9609552468,-1.9609552468,-1.9609552468,-1.9609552468,-1.9609552468,-1.9609552468,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910752034E+018,1564,1.48655910752022E+018,-1.9597101048,-1.9597101048,-1.9597101048,-1.9597101048,-1.9597101048,-1.9597101048,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910752136E+018,1565,1.48655910752125E+018,-1.9584456212,-1.9584456212,-1.9584456212,-1.9584456212,-1.9584456212,-1.9584456212,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910752236E+018,1566,1.48655910752225E+018,-1.9571618087,-1.9571618087,-1.9571618087,-1.9571618087,-1.9571618087,-1.9571618087,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910752336E+018,1567,1.48655910752326E+018,-1.9558586797,-1.9558586797,-1.9558586797,-1.9558586797,-1.9558586797,-1.9558586797,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910752437E+018,1568,1.48655910752425E+018,-1.9545362471,-1.9545362471,-1.9545362471,-1.9545362471,-1.9545362471,-1.9545362471,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910752536E+018,1569,1.48655910752525E+018,-1.9531945241,-1.9531945241,-1.9531945241,-1.9531945241,-1.9531945241,-1.9531945241,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910752635E+018,1570,1.48655910752625E+018,-1.9518335239,-1.9518335239,-1.9518335239,-1.9518335239,-1.9518335239,-1.9518335239,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910752736E+018,1571,1.48655910752725E+018,-1.9504532598,-1.9504532598,-1.9504532598,-1.9504532598,-1.9504532598,-1.9504532598,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910752837E+018,1572,1.48655910752825E+018,-1.9490537456,-1.9490537456,-1.9490537456,-1.9490537456,-1.9490537456,-1.9490537456,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910752936E+018,1573,1.48655910752925E+018,-1.947634995,-1.947634995,-1.947634995,-1.947634995,-1.947634995,-1.947634995,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910753037E+018,1574,1.48655910753025E+018,-1.946197022,-1.946197022,-1.946197022,-1.946197022,-1.946197022,-1.946197022,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910753137E+018,1575,1.48655910753125E+018,-1.9447398408,-1.9447398408,-1.9447398408,-1.9447398408,-1.9447398408,-1.9447398408,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910753235E+018,1576,1.48655910753225E+018,-1.9432634658,-1.9432634658,-1.9432634658,-1.9432634658,-1.9432634658,-1.9432634658,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910753336E+018,1577,1.48655910753325E+018,-1.9417679116,-1.9417679116,-1.9417679116,-1.9417679116,-1.9417679116,-1.9417679116,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910753436E+018,1578,1.48655910753425E+018,-1.940253193,-1.940253193,-1.940253193,-1.940253193,-1.940253193,-1.940253193,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910753534E+018,1579,1.48655910753525E+018,-1.9387193248,-1.9387193248,-1.9387193248,-1.9387193248,-1.9387193248,-1.9387193248,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910753637E+018,1580,1.48655910753625E+018,-1.9371663223,-1.9371663223,-1.9371663223,-1.9371663223,-1.9371663223,-1.9371663223,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910753738E+018,1581,1.48655910753725E+018,-1.9355942007,-1.9355942007,-1.9355942007,-1.9355942007,-1.9355942007,-1.9355942007,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910753837E+018,1582,1.48655910753824E+018,-1.9340029755,-1.9340029755,-1.9340029755,-1.9340029755,-1.9340029755,-1.9340029755,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910753934E+018,1583,1.48655910753923E+018,-1.9323926626,-1.9323926626,-1.9323926626,-1.9323926626,-1.9323926626,-1.9323926626,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910754032E+018,1584,1.48655910754025E+018,-1.9307632777,-1.9307632777,-1.9307632777,-1.9307632777,-1.9307632777,-1.9307632777,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910754131E+018,1585,1.48655910754122E+018,-1.9291148369,-1.9291148369,-1.9291148369,-1.9291148369,-1.9291148369,-1.9291148369,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910754233E+018,1586,1.48655910754225E+018,-1.9274473566,-1.9274473566,-1.9274473566,-1.9274473566,-1.9274473566,-1.9274473566,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910754332E+018,1587,1.48655910754325E+018,-1.9257608531,-1.9257608531,-1.9257608531,-1.9257608531,-1.9257608531,-1.9257608531,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910754432E+018,1588,1.48655910754426E+018,-1.9240553432,-1.9240553432,-1.9240553432,-1.9240553432,-1.9240553432,-1.9240553432,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910754532E+018,1589,1.48655910754524E+018,-1.9223308436,-1.9223308436,-1.9223308436,-1.9223308436,-1.9223308436,-1.9223308436,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910754633E+018,1590,1.48655910754625E+018,-1.9205873714,-1.9205873714,-1.9205873714,-1.9205873714,-1.9205873714,-1.9205873714,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910754732E+018,1591,1.48655910754725E+018,-1.9188249437,-1.9188249437,-1.9188249437,-1.9188249437,-1.9188249437,-1.9188249437,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910754841E+018,1592,1.4865591075483E+018,-1.917043578,-1.917043578,-1.917043578,-1.917043578,-1.917043578,-1.917043578,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910754932E+018,1593,1.48655910754923E+018,-1.9152432919,-1.9152432919,-1.9152432919,-1.9152432919,-1.9152432919,-1.9152432919,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910755037E+018,1594,1.48655910755025E+018,-1.9134241031,-1.9134241031,-1.9134241031,-1.9134241031,-1.9134241031,-1.9134241031,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910755136E+018,1595,1.48655910755125E+018,-1.9115860296,-1.9115860296,-1.9115860296,-1.9115860296,-1.9115860296,-1.9115860296,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910755233E+018,1596,1.48655910755225E+018,-1.9097290895,-1.9097290895,-1.9097290895,-1.9097290895,-1.9097290895,-1.9097290895,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910755338E+018,1597,1.48655910755325E+018,-1.9078533011,-1.9078533011,-1.9078533011,-1.9078533011,-1.9078533011,-1.9078533011,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910755436E+018,1598,1.48655910755425E+018,-1.905958683,-1.905958683,-1.905958683,-1.905958683,-1.905958683,-1.905958683,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910755536E+018,1599,1.48655910755525E+018,-1.9040452539,-1.9040452539,-1.9040452539,-1.9040452539,-1.9040452539,-1.9040452539,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910755639E+018,1600,1.48655910755625E+018,-1.9021130326,-1.9021130326,-1.9021130326,-1.9021130326,-1.9021130326,-1.9021130326,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910755733E+018,1601,1.48655910755725E+018,-1.9001620382,-1.9001620382,-1.9001620382,-1.9001620382,-1.9001620382,-1.9001620382,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910755835E+018,1602,1.48655910755825E+018,-1.89819229,-1.89819229,-1.89819229,-1.89819229,-1.89819229,-1.89819229,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910755936E+018,1603,1.48655910755924E+018,-1.8962038074,-1.8962038074,-1.8962038074,-1.8962038074,-1.8962038074,-1.8962038074,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910756039E+018,1604,1.48655910756025E+018,-1.89419661,-1.89419661,-1.89419661,-1.89419661,-1.89419661,-1.89419661,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910756138E+018,1605,1.48655910756125E+018,-1.8921707177,-1.8921707177,-1.8921707177,-1.8921707177,-1.8921707177,-1.8921707177,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910756237E+018,1606,1.48655910756225E+018,-1.8901261504,-1.8901261504,-1.8901261504,-1.8901261504,-1.8901261504,-1.8901261504,0,0,0,0,0,0,0,0,0,0,0,0
